PLU CODE	PLU NAME	Price	Item code	Price Type	Best Before Day
58303	Canh ga quay kg -PKD990	230000	58303	By Weight	0
58304	Dui toi ga quay kg -PKD990	191000	58304	By Weight	0
58305	Ma dui ga quay kg -PKD990	155000	58305	By Weight	0
58312	Ca tuyet Canada dl kg-BS990	675000	58312	By Weight	0
58318	Bao ngu Uc dlanh kg-BS990	1350000	58318	By Weight	0
58322	Nho den Tay Ban Nha kg	105000	58322	By Weight	0
58323	Tao Smitten My kg	72500	58323	By Weight	0
58324	Thit co heo(Nac dam heo) dl kg	195000	58324	By Weight	0
58397	C-F-Thit heo xk Lev Pan-NCD990	1027000	58397	By Weight	0
58419	Tao bi do My tui kg	61000	58419	By Weight	0
58428	Ca bien chien kg-PKD990	232000	58428	By Weight	0
58441	Thom trai got vo kg	48900	58441	By Weight	0
58442	Ca loc chien sa-DLM990	280000	58442	By Weight	0
58443	Ca dieu hong chien-DLM990	280000	58443	By Weight	0
58444	Ca nuc chien-DLM990	280000	58444	By Weight	0
14440	S-Dua luoi g.Nhat ruotcam-TLOC	62000	14440	By Weight	0
58481	Man do g.Thai dong hop kg	34900	58481	By Weight	0
59253	Ba roi co suon kg-VS990	235000	59253	By Weight	0
59566	Tao Sugarbee My kg	95000	59566	By Weight	0
59597	C-Ga tv g.Luong Phuong kg-BM	90000	59597	By Weight	0
59612	C-Ma dui ga CN cat khuc kg-BM	60900	59612	By Weight	0
59613	BuoidxanhL1CoopSelect lbinh kg	85900	59613	By Weight	0
58319	So do ls Hokkagai kg-BS990	1500000	58319	By Weight	0
59637	Me den XUANHONG kg	141800	59637	By Weight	0
59646	Ca chua trung CoopSelect kg-HA	28000	59646	By Weight	0
59647	Dualeo giongNhatCoop Select kg	38900	59647	By Weight	0
59648	Ot chuong do Coop Select kg	65900	59648	By Weight	0
59649	Ot chuong vang Coop Select kg	69500	59649	By Weight	0
59650	Ot chuong xanh Coop Select kg	54900	59650	By Weight	0
59651	Ot chuong 2 mau Coop Select kg	64500	59651	By Weight	0
59652	Xa lach Crispi Coop Select kg	68900	59652	By Weight	0
59653	Xalach Cris tcanhCoopSelect kg	61900	59653	By Weight	0
59654	Xa lach Iceberg Coop Select kg	64900	59654	By Weight	0
59658	Xa lach mo Coop Select kg-HA	69900	59658	By Weight	0
59659	Xalach mo thcanhCoop Select kg	62900	59659	By Weight	0
59660	Xalach romaineCoopSelect kg-HA	69000	59660	By Weight	0
59661	Xalach romaintcanhCoopSelectkg	62900	59661	By Weight	0
59664	Com chien trung kg-PKD990	58000	59664	By Weight	0
16943	S-QuytduongCoopSelectL1 tui kg	62900	16943	By Weight	0
16944	S-CamsanhCoop Select L1 tui kg	15000	16944	By Weight	0
14591	S-Buoidaxanh Coop Select L1 kg	30000	14591	By Weight	0
14733	S-Buoi Nam roi Coop Select kg	42900	14733	By Weight	0
16887	S-Bong cai xanh Coop Select kg	49900	16887	By Weight	0
59758	Tao Fuji My size nho kg	70900	59758	By Weight	0
59757	Quyt Ai Cap kg	105000	59757	By Weight	0
59772	Hanh tay Ha Lan kg	31900	59772	By Weight	0
59774	Ga nguyen con Coop Select kg	125000	59774	By Weight	0
59776	Ca chem file kg-PGP990	319000	59776	By Weight	0
59777	Ca bong lau khuc kg-PGP990	279000	59777	By Weight	0
59778	Ca bong lau kg-PGP990	199000	59778	By Weight	0
16605	S-Xoai cat chu vang kg	20000	16605	By Weight	0
15950	S-Tao Envy My nho kg	80000	15950	By Weight	0
59779	Ba roi heo rut suon dlanh kg	185000	59779	By Weight	0
59780	C-Au-Canhk.quadonthit kg-NV990	169000	59780	By Weight	0
59781	C-Au-Dau hu don thit kg-NV990	150000	59781	By Weight	0
59782	C-Au-Baotu cabasa xao kg-NV990	160000	59782	By Weight	0
59783	C-Au-Ca Basa kho kg-NV990	170000	59783	By Weight	0
59784	C-Au-Ga kho kg-NV990	200000	59784	By Weight	0
59785	C-Au-Mam ruoc xaothit kg-NV990	230000	59785	By Weight	0
59786	C-Au-Thit kho trung kg-NV990	325000	59786	By Weight	0
59787	C-Au-Thit Cotlet ram kg-NV990	265000	59787	By Weight	0
59788	C-Au-Ca loc kho kg-NV990	270000	59788	By Weight	0
59789	C-Au-Pha lau(tai-luoi)kg-NV990	300000	59789	By Weight	0
59790	C-Au-Ca thu sot ca kg-NV990	320000	59790	By Weight	0
59791	C-Au-Ca keo kho kg-NV990	340000	59791	By Weight	0
59792	C-Au-Tom ram ba roi kg-NV990	350000	59792	By Weight	0
59793	C-Au-Muc xao sate kg-NV990	400000	59793	By Weight	0
59822	Dua luoi TL3 ruot cam L1 kg	49500	59822	By Weight	0
59829	Dua kim hong ngoc kg	69900	59829	By Weight	0
59842	Thit dui G kg-FEDDY990	163000	59842	By Weight	0
59843	Thit vai G kg-FEDDY990	163000	59843	By Weight	0
59844	Nac vai G kg-FEDDY990	171000	59844	By Weight	0
59845	Nac dui G kg-FEDDY990	171000	59845	By Weight	0
59846	Cotlet G kg-FEDDY990	156000	59846	By Weight	0
59847	Suon non G kg-FEDDY990	315700	59847	By Weight	0
59848	Suon gia G kg-FEDDY990	215000	59848	By Weight	0
59849	Chan gio G kg-FEDDY990	137500	59849	By Weight	0
59850	Bap gio G kg-FEDDY990	131000	59850	By Weight	0
59851	Than ngoai G kg-FEDDY990	198000	59851	By Weight	0
59852	Than noi G kg-FEDDY990	182000	59852	By Weight	0
59853	Nac dam G kg-FEDDY990	192000	59853	By Weight	0
59854	Bapgio r.xuong G kg-FEDDY990	163000	59854	By Weight	0
59855	Ba roi G kg-FEDDY990	233100	59855	By Weight	0
59856	Ba roi rut suon G kg-FEDDY990	306600	59856	By Weight	0
59857	Thit heo xay G kg- FEDDY990	163400	59857	By Weight	0
59858	Dung heo G kg-FEDDY990	132000	59858	By Weight	0
59859	Xuong ong G kg-FEDDY990	132000	59859	By Weight	0
59860	Xuong duoi G kg-FEDDY990	116000	59860	By Weight	0
59861	Xuong co G kg- FEDDY990	134000	59861	By Weight	0
59863	Cu cai Han Quoc kg	33000	59863	By Weight	0
19757	S-Quyt Ai Cap kg	40000	19757	By Weight	0
19704	S-Tao Rosalynn Organic My kg	80000	19704	By Weight	0
13262	S-Tao Envy N.Zland size24-40kg	130000	13262	By Weight	0
59872	Sau rieng giong Thai kg-HL	99000	59872	By Weight	0
59873	Sau rieng g.Thai tach vo kg-HL	449000	59873	By Weight	0
59877	Ca chep gion kg-TN990	155000	59877	By Weight	0
59878	Ca chinh kg-TN990	300000	59878	By Weight	0
59879	Ca keo song kg-TN990	248000	59879	By Weight	0
59880	Ca tram gion kg-TN990	154000	59880	By Weight	0
59881	Oc len kg-TN990	242000	59881	By Weight	0
59882	Oc mo kg-TN990	404000	59882	By Weight	0
59883	So huyet co kg-TN990	360000	59883	By Weight	0
59884	Tom cang loai 1 kg-TN990	484000	59884	By Weight	0
59885	Tom cang loai 2 kg-TN990	244000	59885	By Weight	0
59886	Hau kg-TN990	80000	59886	By Weight	0
59887	Ca be trang kg-TN990	109000	59887	By Weight	0
59888	Ca bo kg-TN990	173000	59888	By Weight	0
59889	Ca chach lau kg-TN990	367000	59889	By Weight	0
59890	Ca chet lon kg-TN990	173000	59890	By Weight	0
59891	Ca chim giang kg-TN990	567000	59891	By Weight	0
59892	Ca dia kg-TN990	154000	59892	By Weight	0
59893	Ca dua kg-TN990	204000	59893	By Weight	0
59894	Ca gay kg-TN990	167000	59894	By Weight	0
59895	Ca hanh kg-TN990	199000	59895	By Weight	0
59896	Ca ho kg-TN990	184000	59896	By Weight	0
59897	Ca hoang de kg-TN990	169000	59897	By Weight	0
59898	Ca huong lon kg-TN990	154000	59898	By Weight	0
59899	Ca kem kg-TN990	148000	59899	By Weight	0
59900	Ca kinh kg-TN990	135000	59900	By Weight	0
59901	Ca lao kg-TN990	148000	59901	By Weight	0
59902	Ca luoi trau kg-TN990	145000	59902	By Weight	0
59903	Ca mu kg-TN990	207000	59903	By Weight	0
59904	Ca nau kg-TN990	184000	59904	By Weight	0
59905	Ca ngao lon kg-TN990	154000	59905	By Weight	0
59906	Ca nham kg-TN990	135000	59906	By Weight	0
59907	Ca nhong kg-TN990	102000	59907	By Weight	0
59908	Ca phen kg-TN990	184000	59908	By Weight	0
59909	Ca ro bien kg-TN990	135000	59909	By Weight	0
59910	Ca sat kg-TN990	252000	59910	By Weight	0
59911	Ca soc kg-TN990	139000	59911	By Weight	0
59912	Ca suu kg-TN990	192000	59912	By Weight	0
59913	Ca vien kg-TN990	148000	59913	By Weight	0
59914	Muc la lon kg-TN990	529000	59914	By Weight	0
59915	Muc nang lon kg-TN990	387000	59915	By Weight	0
59916	Tom sat kg-TN990	139000	59916	By Weight	0
59917	Tom su bien kg-TN990	1200000	59917	By Weight	0
59918	Tom tit (be be) kg-TN990	279000	59918	By Weight	0
59919	Dau ca bop kg-TN990	123000	59919	By Weight	0
59920	Minh ca bop kg-TN990	439000	59920	By Weight	0
59921	Duoi ca thu kg-TN990	124000	59921	By Weight	0
59922	Duoi ca bop kg-TN990	312000	59922	By Weight	0
59923	Fillet ca chem kg-TN990	214000	59923	By Weight	0
59924	Fillet ca co kg-TN990	267000	59924	By Weight	0
59925	Fillet ca dieu hong kg-TN990	237000	59925	By Weight	0
59926	Fillet ca lat kg-TN990	199000	59926	By Weight	0
59927	Fillet ca loc kg-TN990	184000	59927	By Weight	0
59928	Bao tu basa kg-TN990	85000	59928	By Weight	0
59929	Ca bong dua lam sach kg-TN990	245000	59929	By Weight	0
59930	Ca bong trung kg-TN990	165000	59930	By Weight	0
59931	Ca sac dong kg-TN990	135000	59931	By Weight	0
59932	Ca sac ran kg-TN990	160000	59932	By Weight	0
59933	Ca that lat kg-TN990	162000	59933	By Weight	0
59934	Ca tre lam sach kg-TN990	73000	59934	By Weight	0
59935	Nhong kg-TN990	84000	59935	By Weight	0
59936	Ech lam sach kg-TN990	159000	59936	By Weight	0
59937	Luon lam sach kg-TN990	259000	59937	By Weight	0
59938	Hen kg-TN990	118000	59938	By Weight	0
59939	Thit so long kg-TN990	124000	59939	By Weight	0
59940	Ca hu kg-TN990	139000	59940	By Weight	0
59941	Ca linh kg-TN990	119000	59941	By Weight	0
59942	Ca loc bong lam sach kg-TN990	154000	59942	By Weight	0
59943	Thit so lua kg-TN990	123000	59943	By Weight	0
59944	Ca ngat kg-TN990	204000	59944	By Weight	0
59945	Ca nuc chuoi kg-TN990	113000	59945	By Weight	0
11958	S-Nhan da bo kg(1)	25000	11958	By Weight	0
59946	Dao Son La kg	48800	59946	By Weight	0
59947	Ca that lat nao kg-TN990	268000	59947	By Weight	0
59973	Ca chot kg-TN990	154000	59973	By Weight	0
59974	Ca bong tuong song kg-TN990	379000	59974	By Weight	0
59975	Ca doi trung kg-TN990	199000	59975	By Weight	0
59976	Ca me kg-TN990	79000	59976	By Weight	0
59977	So long kg-TN990	95000	59977	By Weight	0
59978	So lua kg-TN990	67000	59978	By Weight	0
59979	Ghe kg-TN990	610000	59979	By Weight	0
59980	Ngao kg-TN990	73000	59980	By Weight	0
59998	Bong bong ca kg-TN990	317000	59998	By Weight	0
59999	Ca ba trau kg-TN990	124000	59999	By Weight	0
60000	Ca bang sa kg-TN990	102000	60000	By Weight	0
60001	Ca bo hom kg-TN990	192000	60001	By Weight	0
60002	Ca bong cat kg-TN990	229000	60002	By Weight	0
60003	Ca bong duc lon kg-TN990	229000	60003	By Weight	0
60004	Ca can kg-TN990	102000	60004	By Weight	0
60005	Ca chach la tre kg-TN990	484000	60005	By Weight	0
60006	Ca chach que kg-TN990	154000	60006	By Weight	0
60007	Ca chai kg-TN990	169000	60007	By Weight	0
60008	Ca chem lon kg-TN990	195000	60008	By Weight	0
60009	Ca chep kg-TN990	148000	60009	By Weight	0
60010	Ca chia voi kg-TN990	317000	60010	By Weight	0
60011	Ca chuoi kg-TN990	192000	60011	By Weight	0
60012	Ca chuon kg-TN990	135000	60012	By Weight	0
60013	Ca coc kg-TN990	154000	60013	By Weight	0
60014	Ca com than kg-TN990	110000	60014	By Weight	0
60015	Ca cu cam kg-TN990	154000	60015	By Weight	0
60016	Ca cu do kg-TN990	117000	60016	By Weight	0
60017	Ca cu xanh kg-TN990	129000	60017	By Weight	0
60018	Ca dieu hong lam sach kg-TN990	115000	60018	By Weight	0
60019	Ca dieu hong song kg-TN990	113000	60019	By Weight	0
60020	Ca do da kg-TN990	242000	60020	By Weight	0
60021	Ca dong sop kg-TN990	135000	60021	By Weight	0
60022	Ca duong kg-TN990	154000	60022	By Weight	0
60023	Ca goc kg-TN990	289000	60023	By Weight	0
60024	Ca gun kg-TN990	260000	60024	By Weight	0
60025	Ca he kg-TN990	142000	60025	By Weight	0
60026	Ca heo kg-TN990	380000	60026	By Weight	0
60027	Ca hoi cat khoanh kg-TN990	590000	60027	By Weight	0
60028	Ca hoi fillet kg-TN990	629000	60028	By Weight	0
60029	Ca hoi nguyen con kg-TN990	507000	60029	By Weight	0
60030	Ca huong do kg-TN990	242000	60030	By Weight	0
60031	Ca huong vang kg-TN990	217000	60031	By Weight	0
60032	Ca keo lam sach kg-TN990	285000	60032	By Weight	0
60033	Ca keo so che kg-TN990	334000	60033	By Weight	0
60034	Ca khoai kg-TN990	207000	60034	By Weight	0
60035	Ca lam kg-TN990	117000	60035	By Weight	0
60036	Ca lang kg-TN990	190000	60036	By Weight	0
60037	Ca leo kg-TN990	317000	60037	By Weight	0
60038	Ca liet kg-TN990	248000	60038	By Weight	0
60039	Ca lo kg-TN990	92000	60039	By Weight	0
60040	Ca luoi bua kg-TN990	123000	60040	By Weight	0
60041	Ca mao ech kg-TN990	442000	60041	By Weight	0
60042	Ca mo lai kg-TN990	142000	60042	By Weight	0
60043	Ca mom kg-TN990	229000	60043	By Weight	0
60044	Ca mong ga kg-TN990	135000	60044	By Weight	0
60045	Ca mu do kg-TN990	404000	60045	By Weight	0
60046	Ca mu nghe kg-TN990	442000	60046	By Weight	0
60047	Ca mu song kg-TN990	379000	60047	By Weight	0
60048	Ca mui kg-TN990	94000	60048	By Weight	0
60049	Ca ngo kg-TN990	160000	60049	By Weight	0
60050	Ca nhay kg-TN990	98000	60050	By Weight	0
60051	Ca nuc hoa kg-TN990	98000	60051	By Weight	0
60052	Ca quit kg-TN990	123000	60052	By Weight	0
60053	Ca ro bi kg-TN990	189000	60053	By Weight	0
60054	Ca rua kg-TN990	123000	60054	By Weight	0
60055	Ca saba kg-TN990	85000	60055	By Weight	0
60056	Ca sao kg-TN990	223000	60056	By Weight	0
60057	Ca say kg-TN990	192000	60057	By Weight	0
60058	Ca son da kg-TN990	204000	60058	By Weight	0
60059	Ca song kg-TN990	87000	60059	By Weight	0
60060	Ca tai tuong kg-TN990	165000	60060	By Weight	0
60061	Ca tam song kg-TN990	260000	60061	By Weight	0
60062	Ca thoi loi kg -TN990	317000	60062	By Weight	0
60063	Ca thu ao kg-TN990	167000	60063	By Weight	0
60064	Ca thu chi kg-TN990	227000	60064	By Weight	0
60065	Ca tra dau kg-TN990	107000	60065	By Weight	0
60066	Ca tran bi kg-TN990	123000	60066	By Weight	0
60067	Ca trao kg-TN990	87000	60067	By Weight	0
60068	Ca tre vang kg-TN990	104000	60068	By Weight	0
60069	Ca tren kg-TN990	350000	60069	By Weight	0
60070	Ca trich kg-TN990	110000	60070	By Weight	0
60071	Ca trung kg-TN990	175000	60071	By Weight	0
60072	Ca uc kg-TN990	123000	60072	By Weight	0
60073	Ca xanh xuong kg-TN990	94000	60073	By Weight	0
60074	Coi so diep kg-TN990	300000	60074	By Weight	0
60075	Con ruoc kg-TN990	248000	60075	By Weight	0
60076	Dau ca basa kg-TN990	19000	60076	By Weight	0
60077	Dau ca chem kg-TN990	67000	60077	By Weight	0
60078	Dau ca dieu hong kg-TN990	29000	60078	By Weight	0
60079	Dau ca hoi kg-TN990	85000	60079	By Weight	0
60080	Dau ca loc bong kg-TN990	54000	60080	By Weight	0
60081	Luon ca hoi kg-TN990	159000	60081	By Weight	0
60082	Muc com kg-TN990	192000	60082	By Weight	0
60083	Muc la dai duong kg-TN990	379000	60083	By Weight	0
60084	Muc la lon ls con dau kg-TN990	373000	60084	By Weight	0
60085	Muc la ls con dau kg-TN990	339000	60085	By Weight	0
60086	Muc nang ls con dau kg-TN990	310000	60086	By Weight	0
60087	Oc giac kg-TN990	350000	60087	By Weight	0
60088	So diep kg-TN990	123000	60088	By Weight	0
60089	Tom hum bong kg-TN990	1300000	60089	By Weight	0
60090	Tom hum Canada kg-TN990	1129000	60090	By Weight	0
60091	Tom the bien kg-TN990	350000	60091	By Weight	0
60092	Tu hai song kg-TN990	1504000	60092	By Weight	0
60093	Vay ca hoi kg-TN990	140000	60093	By Weight	0
60098	Canh ga CN(khuc giua)kg-KU	156000	60098	By Weight	0
60100	Nho do khong hat Uc L1 kg	155000	60100	By Weight	0
60101	Tao Organic Juliet nho kg	105000	60101	By Weight	0
60112	Duoi ca chem lon kg-TN990	59000	60112	By Weight	0
60113	Fillet ca loc khongda kg-TN990	185000	60113	By Weight	0
60114	Ca ngu dai duong kg-TN990	260000	60114	By Weight	0
60115	Ca hieu kg-TN990	135000	60115	By Weight	0
60116	Ca mang kg-TN990	192000	60116	By Weight	0
60117	Ca bi kg-TN990	148000	60117	By Weight	0
60118	Dau muc la kg-TN990	367000	60118	By Weight	0
60119	Ca bong bien kg-TN990	124000	60119	By Weight	0
60120	Ca cham kg-TN990	135000	60120	By Weight	0
12037	S-Nhan Hung Yen L1 kg(1)	37000	12037	By Weight	0
11853	S-Oi Viet Nam L1 kg(1)	9000	11853	By Weight	0
60146	Dui ga kho trung kg-PKD990	162000	60146	By Weight	0
60153	Xoai say deo kg-K990	496800	60153	By Weight	0
60155	Thom say deo kg-K990	580000	60155	By Weight	0
60156	Mo kho kg-K990	460000	60156	By Weight	0
60157	Nho den kg-K990	320000	60157	By Weight	0
60158	Nho vang kg-K990	360000	60158	By Weight	0
60159	Nam viet quat kg-K990	520000	60159	By Weight	0
60162	Hanh nhan r.muoi hong kg-K990	580000	60162	By Weight	0
60163	Hatdieu r.muoi volua kgK990	496800	60163	By Weight	0
60164	Hat de cuoi r.muoi kg-K990	657700	60164	By Weight	0
60173	Macca Nutty con vo kg-K990	440000	60173	By Weight	0
60174	Nhan oc cho kg-K990	620000	60174	By Weight	0
60175	Oc cho nguyen vo kg-K990	340000	60175	By Weight	0
60178	Hat hanh nhan kg-K990	480000	60178	By Weight	0
60180	Hat chia kg-K990	240000	60180	By Weight	0
60181	Hat diem mach kg-K990	220500	60181	By Weight	0
60182	Hat dau ga kg-K990	200000	60182	By Weight	0
60186	Trailmix vi muoi hong kg-K990	523800	60186	By Weight	0
60187	Trailmix socola kg-K990	523800	60187	By Weight	0
13655	S-Chuoi vang Royal kg(1)	21500	13655	By Weight	0
15830	S-Xoai keo vang kg(1)	15000	15830	By Weight	0
60189	Ga nconNK(khongDauChanNtang)kg	73900	60189	By Weight	0
60289	Dao mo qua kg	89600	60289	By Weight	0
60296	Trailmix 4 loai hat kg-K990	756000	60296	By Weight	0
60299	Dua say kg-K990	540000	60299	By Weight	0
60300	Trailmix viet quat kg-K990	648000	60300	By Weight	0
60301	Trailmix ky tu kg-K990	620000	60301	By Weight	0
60302	Trailmix dua du du xoai kgK990	620000	60302	By Weight	0
60303	Chuoi say deo kg-K990	240000	60303	By Weight	0
60309	Oc cho caramel Nutty kg-K990	658800	60309	By Weight	0
60334	File duoi ca hoi kg-PGP990	539000	60334	By Weight	0
60440	Hong gion Fuyu kg	79900	60440	By Weight	0
60450	Thit cang ghe kg-PGP990	599000	60450	By Weight	0
60451	Thanh nhan kg	69900	60451	By Weight	0
60453	C-Canh toi ga CN kg-BM	85900	60453	By Weight	0
60454	C-Canhmaga(k.giua)catkhuc kgBM	156900	60454	By Weight	0
60456	File dui gaCNcoda(r.xuong)kgKU	112000	60456	By Weight	0
60461	Dualuoi TL3 r.camCoopSelect-VF	49500	60461	By Weight	0
60462	Chanh vang giong Uc kg	109900	60462	By Weight	0
60464	Tao do say deo kg-K990	252000	60464	By Weight	0
60465	Du du say deo kg-K990	480000	60465	By Weight	0
60466	Yen mach can det kg-K990	120000	60466	By Weight	0
60467	Yen mach can vo kg-K990	120000	60467	By Weight	0
60513	Xoi chay kg-PKD990	104500	60513	By Weight	1
60526	Ruoc kho kg-ANP	320000	60526	By Weight	0
60527	C-Tim ga kg-BM	100000	60527	By Weight	0
60528	Tao Ambrosia nho Newzealand kg	125000	60528	By Weight	0
60529	Tao Fuji nho Nam Phi kg	56900	60529	By Weight	0
60548	Thit xay cuon la lot kg	159000	60548	By Weight	0
60549	Thit heo gia cay kg	175000	60549	By Weight	0
60551	Cam long vang kg	38300	60551	By Weight	0
60557	Tao Cherish NewZealand kg	90000	60557	By Weight	0
60586	Tao hong Queen nhoN.Zealand kg	57500	60586	By Weight	0
60587	Qua hong Han Quoc kg	105000	60587	By Weight	0
60591	Vo buoi say deo kg-K990	480000	60591	By Weight	0
60592	Chanh day say deo kg-K990	560000	60592	By Weight	0
60593	Hanh nhan nuong tn kg-K990	648000	60593	By Weight	0
60594	Oc cho nuong tn kg-K990	680000	60594	By Weight	0
60595	Hat dieu nuong tn kg-K990	548000	60595	By Weight	0
60596	Huong duong nuong tn kg-K990	220000	60596	By Weight	0
60597	Hat bi nuong tn kg-K990	295000	60597	By Weight	0
60598	Nhan macca nuong tn kg-K990	1180000	60598	By Weight	0
60600	Goi su trang kg-PKD990	40900	60600	By Weight	0
60601	Canh khoqua don dau hu-PKD990	108000	60601	By Weight	0
60602	Suon chay chien kg-PKD990	216500	60602	By Weight	0
60636	Ca mu kg-NTD990	281000	60636	By Weight	0
60639	Ca mom do kg-NTD990	159000	60639	By Weight	0
60646	C-F-X.x Jos.Chorizo kg-NCD990	1408000	60646	By Weight	0
60649	C-F-Thitbomuoi Cecina kgNCD990	1750000	60649	By Weight	0
60652	C-F-Xx LomoDeBel.75% kg-NCD990	1790000	60652	By Weight	0
60654	C-F-Xx Salchi.Ibericakg-NCD990	620000	60654	By Weight	0
60659	FT.heo xk SanDanHam kg-NCD990	1232000	60659	By Weight	0
60660	FT.nguoi MorLevonella kgNCD990	639000	60660	By Weight	0
60672	Khoailang CoopSelect tui kg-HA	39900	60672	By Weight	0
60675	Muc la dai duong kg-VDS990	355000	60675	By Weight	0
60676	Dau muc la dai duong kg-VDS990	310000	60676	By Weight	0
60677	Muc la kg-VDS990	450000	60677	By Weight	0
60680	Hai sam kg-VDS990	650000	60680	By Weight	0
60682	Muc ghim kg-VDS990	360000	60682	By Weight	0
60686	Tao Tessa Ha Lan kg	72500	60686	By Weight	0
60687	Cam Uc nho kg	45000	60687	By Weight	0
60688	Cam xoan Coop Select kg-RPL	39900	60688	By Weight	0
60689	Cam sanh Coop Select kg-RPL	18000	60689	By Weight	0
60690	Bao tu basa xao cai chua SC kg	90000	60690	By Weight	0
60691	Ca ngu kho thom SC kg	118000	60691	By Weight	0
60692	Canh cai chua luon cahoi SC kg	106000	60692	By Weight	0
60693	Bao tu basa tam uop kg	128000	60693	By Weight	1
60694	Nam rom kho thom chay SC kg	108000	60694	By Weight	0
60695	Canh k.qua don d.hu chay SC kg	78000	60695	By Weight	0
60696	Rau cu qua chay SC kg	55000	60696	By Weight	0
60698	Ca tim kho tuong chay SC kg	39000	60698	By Weight	0
60706	Tao Ambrosia nho My kg	64500	60706	By Weight	0
60771	Dau ca chep kg	75000	60771	By Weight	0
60772	Minh ca chep kg	199000	60772	By Weight	0
60773	Duoi ca chep kg	115000	60773	By Weight	0
60784	File ca ngu dai duong kgVDS990	339000	60784	By Weight	0
60796	Huong duong nv nuong kg-K990	140000	60796	By Weight	0
60798	Hat bi nv nuong kg-K990	262200	60798	By Weight	0
60800	Cai thao Coop Select kg-V.F	19900	60800	By Weight	0
60801	Bapcai trtim CoopSelect kg-V.F	34500	60801	By Weight	0
60802	Bap cai tim Coop Selectkg -V.F	34900	60802	By Weight	0
